date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:20:26	596167/596167	---M--	200	added ('OK')	image/png	etag:%2239476079ee111611f1c82225ef06d597%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6758e49d66d0d7395ac33279_amplify%20image.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6758e49d66d0d7395ac33279_amplify%20image.png	(from https://www.universe.com/attractions)
08:20:26	1508798/1508798	---M--	200	added ('OK')	image/png	etag:%220b1587d11f05a4b2423a7fb9704b615a%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/675772592957de834167f86f_Embeddable%20Widgets%20(1).png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/675772592957de834167f86f_Embeddable%20Widgets%20(1).png	(from https://www.universe.com/attractions)
08:20:27	1054764/1054764	---M--	200	added ('OK')	image/png	etag:%22e35111e03dbc645918f76b156e112170%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6758cabd9914eca37e085e10_Image.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6758cabd9914eca37e085e10_Image.png	(from https://www.universe.com/attractions)
08:20:27	101976/101976	---M--	200	added ('OK')	image/png	etag:%2239903bf407a22ddb18d2542a70c64f36%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67486375a8a65de73f28110a_Iphone%2015.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67486375a8a65de73f28110a_Iphone%2015.png	(from https://www.universe.com/attractions)
08:20:27	0/0	---MC-	404	error ('Not%20Found')	#<Mime::NullType:0x000078c7d9633020>	date:Mon,%2014%20Jul%202025%2007:20:28%20GMT	https://www.universe.com/%22https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F67576f15537066d7a7ce6568_Checkout%20Filters%20(1)-poster-00001.jpg%22	C:/My%20Web%20Sites/event/www.universe.com/_https_/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67576f15537066d7a7ce6568_Checkout%20Filters%20(1)-poster-00001.8e.delayed	(from https://www.universe.com/attractions)
08:20:28	0/0	---MC-	404	error ('Not%20Found')	#<Mime::NullType:0x00007eb3e4294ed0>	date:Mon,%2014%20Jul%202025%2007:20:29%20GMT	https://www.universe.com/%22https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F67576b64e69d2664d16d48c4_Ticket%20Upgarde-poster-00001.jpg%22	C:/My%20Web%20Sites/event/www.universe.com/_https_/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67576b64e69d2664d16d48c4_Ticket%20Upgarde-poster-00001.jpg_	(from https://www.universe.com/attractions)
08:20:28	0/0	---MC-	404	error ('Not%20Found')	#<Mime::NullType:0x00005939250f6830>	date:Mon,%2014%20Jul%202025%2007:20:29%20GMT	https://www.universe.com/%22https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F675769f7c2cf1ab5f1997917_Ticket%20Delivery-poster-00001.jpg%22	C:/My%20Web%20Sites/event/www.universe.com/_https_/cdn.prod.website-files.com/64628d0a55b289f26f93662f/675769f7c2cf1ab5f1997917_Ticket%20Delivery-poster-00001.jpg_	(from https://www.universe.com/attractions)
08:20:28	1373708/1373708	---M--	200	added ('OK')	image/png	etag:%2292cd029d781ba6898bd540bd34a405d5%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67622d38aa9bf8435cae3b72_embeddable%20widget%20time.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67622d38aa9bf8435cae3b72_embeddable%20widget%20time.png	(from https://www.universe.com/attractions)
08:20:28	360319/360319	---M--	200	added ('OK')	image/png	etag:%22df63ae357ab4e7ebc4c57d7bf016e381%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6762fed3cd02f029322d0127_checkout%20filter%20v1.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6762fed3cd02f029322d0127_checkout%20filter%20v1.png	(from https://www.universe.com/attractions)
08:20:29	1263266/1263266	---M--	200	added ('OK')	image/png	etag:%22bda18c0ce9a367a45a247a50156cbe0a%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67622d389230f78408bb2586_vip%20upgrade%20v1%20time.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67622d389230f78408bb2586_vip%20upgrade%20v1%20time.png	(from https://www.universe.com/attractions)
08:20:29	409954/409954	---M--	200	added ('OK')	image/png	etag:%22b4b84b042f3d2380c0a5d9b2d1990a9b%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67622d37b198495f739120a6_custom%20questions%20v1%20time.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67622d37b198495f739120a6_custom%20questions%20v1%20time.png	(from https://www.universe.com/attractions)
08:20:29	635568/635568	---M--	200	added ('OK')	image/png	etag:%22ff2e36f9c9da9d5ecf0edf3dfc23f0bb%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67622d380913352de3896040_ticket%20delivery%20v2%20time.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67622d380913352de3896040_ticket%20delivery%20v2%20time.png	(from https://www.universe.com/attractions)
08:20:29	0/0	---MC-	404	error ('Not%20Found')	#<Mime::NullType:0x00007a5c03329590>	date:Mon,%2014%20Jul%202025%2007:20:30%20GMT	https://www.universe.com/%22https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F67487a8ebce4e3ab65afbbaa_checkout%20questions%20-%20Trim-poster-00001.jpg%22	C:/My%20Web%20Sites/event/www.universe.com/_https_/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67487a8ebce4e3ab65afbbaa_checkout%20questions%20-%20Trim-poster-00001.jpg_	(from https://www.universe.com/attractions)
08:20:30	0/0	---MC-	404	error ('Not%20Found')	#<Mime::NullType:0x00007fe65723dd00>	date:Mon,%2014%20Jul%202025%2007:20:31%20GMT	https://www.universe.com/%22https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F67576a956d45dc5e6ff3dbfe_Custom%20Questions-poster-00001.jpg%22	C:/My%20Web%20Sites/event/www.universe.com/_https_/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67576a956d45dc5e6ff3dbfe_Custom%20Questions-poster-00001.jpg_	(from https://www.universe.com/attractions)
08:20:30	790992/790992	---M--	200	added ('OK')	image/png	etag:%22b9acddf929413e4fb18b545247dc39e7%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6717b653a4138a8ffd8ccf9e_audience-1853662_1280%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6717b653a4138a8ffd8ccf9e_audience-1853662_1280%201.png	(from https://www.universe.com/attractions)
08:20:30	40118/40118	---M--	200	added ('OK')	image/png	etag:%22375854e3a8335788d9fd4bae0cda6110%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/675709ded0c7ea4587419a2a_Frame%202121452615.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/675709ded0c7ea4587419a2a_Frame%202121452615.png	(from https://www.universe.com/attractions)
08:20:31	30787/30787	---M--	200	added ('OK')	image/png	etag:%226b1906e58926aa42d28a56bd94f180d5%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/675709de615d9efe96197870_Frame%202121452615-1.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/675709de615d9efe96197870_Frame%202121452615-1.png	(from https://www.universe.com/attractions)
08:20:31	43258/43258	---M--	200	added ('OK')	image/png	etag:%22027f0749be246bd57be86571642068e2%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/675709deb11399472d2e860d_Frame%202121452616.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/675709deb11399472d2e860d_Frame%202121452616.png	(from https://www.universe.com/attractions)
08:20:31	24975/24975	---M--	200	added ('OK')	image/png	etag:%22fe5221b593be44e7a0f0164347f6eaba%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67585c252b6d04196dcc77c5_Frame%202121452615.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67585c252b6d04196dcc77c5_Frame%202121452615.png	(from https://www.universe.com/attractions)
08:20:32	143142/143142	---M--	200	added ('OK')	image/png	etag:%220aa1da84207788c77136a38e8874bac2%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/675709df1f0020829e9a37c4_Frame%202121452615-3.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/675709df1f0020829e9a37c4_Frame%202121452615-3.png	(from https://www.universe.com/attractions)
08:20:32	653509/653509	---M--	200	added ('OK')	image/png	etag:%228b88b91fe9c2c3711ac272affc17db5c%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6757613fd20343da480f2481_brick%20fest%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6757613fd20343da480f2481_brick%20fest%201.png	(from https://www.universe.com/attractions)
08:20:32	101053/101053	---M--	200	added ('OK')	image/png	etag:%228e1ff32ee907df07f1bf1abf17d9df03%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6758ceefa3fdffed7561b9b2_Frame%202121452616.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6758ceefa3fdffed7561b9b2_Frame%202121452616.png	(from https://www.universe.com/attractions)
08:20:32	792180/792180	---M--	200	added ('OK')	image/png	etag:%22e835bbe21c6f2d6564fae0af6269a1f3%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6757528487c5a14dfc1e1ad3_Image.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6757528487c5a14dfc1e1ad3_Image.png	(from https://www.universe.com/attractions)
08:20:33	11353/11353	---M--	200	added ('OK')	image/png	etag:%22ebe2250177f1e5d87a1fe051c89d6470%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6757523def90af662dfb8d54_the%20friends%20experience%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6757523def90af662dfb8d54_the%20friends%20experience%201.png	(from https://www.universe.com/attractions)
08:20:33	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:20:34%20GMT	https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets	(from https://www.universe.com/clubs)
08:20:34	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:20:34%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/clubs)
08:20:34	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:20:35%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/clubs)
08:20:34	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.a5.delayed	(from https://www.universe.com/clubs)
08:20:34	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.a6.delayed	(from https://www.universe.com/clubs)
08:20:34	0/0	---MC-	404	error ('Not%20Found')	#<Mime::NullType:0x00007943a2e69ce0>	date:Mon,%2014%20Jul%202025%2007:20:35%20GMT	https://www.universe.com/%22https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F680f8ac7550ecd51d481d26b_Universe%20Clubs%20Sizzle%20-%201-poster-00001.jpg%22	C:/My%20Web%20Sites/event/www.universe.com/_https_/cdn.prod.website-files.com/64628d0a55b289f26f93662f/680f8ac7550ecd51d481d26b_Universe%20Clubs%20Sizzle%20-%201-poster-00001.jpg_	(from https://www.universe.com/clubs)
08:20:35	0/0	---MC-	404	error ('Not%20Found')	#<Mime::NullType:0x00007a264a74eb50>	date:Mon,%2014%20Jul%202025%2007:20:35%20GMT	https://www.universe.com/%22https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F6814c51d8bf88af7dcc3ebe9_1-poster-00001.jpg%22	C:/My%20Web%20Sites/event/www.universe.com/_https_/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6814c51d8bf88af7dcc3ebe9_1-poster-00001.jpg_	(from https://www.universe.com/clubs)
08:20:35	24990/24990	---M--	200	added ('OK')	image/jpeg	etag:%22ba339ecc4ace111a25fcc40f15962b74%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F6814c51d8bf88af7dcc3ebe9_1-poster-00001.jpg	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6814c51d8bf88af7dcc3ebe9_1-poster-00001.jpg	(from https://www.universe.com/clubs)
08:20:35	0/0	---MC-	404	error ('Not%20Found')	#<Mime::NullType:0x000078c7d9633020>	date:Mon,%2014%20Jul%202025%2007:20:36%20GMT	https://www.universe.com/%22https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F6814c598abd59c406526e760_2-poster-00001.jpg%22	C:/My%20Web%20Sites/event/www.universe.com/_https_/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6814c598abd59c406526e760_2-poster-00001.jpg_	(from https://www.universe.com/clubs)
08:20:35	26177/26177	---M--	200	added ('OK')	image/jpeg	etag:%22227ad96dae20bfbc6a3138fdebf29a15%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F6814c598abd59c406526e760_2-poster-00001.jpg	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6814c598abd59c406526e760_2-poster-00001.jpg	(from https://www.universe.com/clubs)
08:20:35	0/0	---MC-	404	error ('Not%20Found')	#<Mime::NullType:0x00007eb3e4294ed0>	date:Mon,%2014%20Jul%202025%2007:20:36%20GMT	https://www.universe.com/%22https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F6814c59d1720c6802c279be3_3-poster-00001.jpg%22	C:/My%20Web%20Sites/event/www.universe.com/_https_/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6814c59d1720c6802c279be3_3-poster-00001.jpg_	(from https://www.universe.com/clubs)
08:20:36	29662/29662	---M--	200	added ('OK')	image/jpeg	etag:%22fbb7d2d5ae355d9b49fcf861cc7da9dc%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F6814c59d1720c6802c279be3_3-poster-00001.jpg	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6814c59d1720c6802c279be3_3-poster-00001.jpg	(from https://www.universe.com/clubs)
08:20:36	10574/10574	---M--	200	added ('OK')	image/png	etag:%22e179dd0d24cc5b9935df012ddcf59f60%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aac37898366da4c9cb1_hackney%20church%20logo%20black%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aac37898366da4c9cb1_hackney%20church%20logo%20black%201.png	(from https://www.universe.com/clubs)
08:20:37	11107/11107	---M--	200	added ('OK')	image/png	etag:%2210e04bc9edabfe5563e391b83f4f1547%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aacc39a459a65059a4e_trap%20karaoke%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aacc39a459a65059a4e_trap%20karaoke%201.png	(from https://www.universe.com/clubs)
08:20:37	25608/25608	---M--	200	added ('OK')	image/png	etag:%22a6e3016b4668d8ef687208c3b98ce4ae%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aad46d7d2954ef5452f_old%20world%20biergarten%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aad46d7d2954ef5452f_old%20world%20biergarten%201.png	(from https://www.universe.com/clubs)
08:20:37	19482/19482	---M--	200	added ('OK')	image/png	etag:%2276f2cab43003409b932cd850dd598ec2%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aac1a8d430cb1c663a4_soul%20mama%20logo%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aac1a8d430cb1c663a4_soul%20mama%20logo%201.png	(from https://www.universe.com/clubs)
08:20:38	12701/12701	---M--	200	added ('OK')	image/png	etag:%22ce40eb2430abbf681fbc6b5e3f1db8d8%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aac6d6fe791af3a9521_the%20great%20escape%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aac6d6fe791af3a9521_the%20great%20escape%201.png	(from https://www.universe.com/clubs)
08:20:38	13384/13384	---M--	200	added ('OK')	image/png	etag:%22d4c457175a7816277845fe47f2f24c8d%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5ab13a4d1b4e69d98e90_club%203%20white%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5ab13a4d1b4e69d98e90_club%203%20white%201.png	(from https://www.universe.com/clubs)
08:20:38	11928/11928	---M--	200	added ('OK')	image/png	etag:%22c544e82f30225aceb72c423e92a8ec40%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aacd10b1e89bc650142_gruener%20jaeger%20white%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe5aacd10b1e89bc650142_gruener%20jaeger%20white%201.png	(from https://www.universe.com/clubs)
08:20:39	11835/11835	---M--	200	added ('OK')	image/png	etag:%22f9cd0caf20bad7d0b76136deeb09bea5%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64bc39089d13103c8311_evvnt.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64bc39089d13103c8311_evvnt.png	(from https://www.universe.com/clubs)
08:20:39	5862/5862	---M--	200	added ('OK')	image/png	etag:%22e50867060864370c2d11afdc4b4c7934%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64bab2da04df37957d93_songkick.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64bab2da04df37957d93_songkick.png	(from https://www.universe.com/clubs)
08:20:39	8019/8019	---M--	200	added ('OK')	image/png	etag:%220836c34730d1176e53dda65cb7aac52a%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64bab386e7e2dd233c69_bandsintown%20(1).png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64bab386e7e2dd233c69_bandsintown%20(1).png	(from https://www.universe.com/clubs)
08:20:40	13717/13717	---M--	200	added ('OK')	image/png	etag:%2208a42ec0ebe33325c1b092e06fb71006%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6814af23d68a8381432194f8_unation.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6814af23d68a8381432194f8_unation.png	(from https://www.universe.com/clubs)
08:20:40	5111/5111	---M--	200	added ('OK')	image/png	etag:%221ab7a5c3e767035c82385c47eb990fc6%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64ba7e09c68220af1e56_youtube.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64ba7e09c68220af1e56_youtube.png	(from https://www.universe.com/clubs)
08:20:40	3569/3569	---M--	200	added ('OK')	image/png	etag:%2270522b12859b94d83cc9c9c6ad3fe01d%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6814af6daa53468fd694a83b_tiktok.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6814af6daa53468fd694a83b_tiktok.png	(from https://www.universe.com/clubs)
08:20:41	7270/7270	---M--	200	added ('OK')	image/png	etag:%22932051958612895cc9f3604326998157%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64bab4760ba88c3296f1_discotech.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64bab4760ba88c3296f1_discotech.png	(from https://www.universe.com/clubs)
08:20:41	3952/3952	---M--	200	added ('OK')	image/png	etag:%229bd52230ee0c4ba164e22dc0789eef74%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64ba8d904fd8a216ba6d_seated.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe64ba8d904fd8a216ba6d_seated.png	(from https://www.universe.com/clubs)
08:20:42	568110/568110	---M--	200	added ('OK')	image/png	etag:%22c83f9ef3537f0b744528b6b0a7fb7839%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/680f735b40da22ef403cd630_Image.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/680f735b40da22ef403cd630_Image.png	(from https://www.universe.com/clubs)
08:20:42	151483/151483	---M--	200	added ('OK')	image/png	etag:%226e9dbf8228465340de74c802c73e861f%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6834182262e6ea2f03c1aab2_emmma_waitlist.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6834182262e6ea2f03c1aab2_emmma_waitlist.png	(from https://www.universe.com/clubs)
08:20:42	63258/63258	---M--	200	added ('OK')	image/png	etag:%22e4f26e027c3f87a55dccf2f0b20b5583%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809addf941d06f2b4181f85_2.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809addf941d06f2b4181f85_2.png	(from https://www.universe.com/clubs)
08:20:43	178344/178344	---M--	200	added ('OK')	image/png	etag:%2206273eaf1a8b3745e037137bf8036df0%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809addfb234ea6dbe01e613_5.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809addfb234ea6dbe01e613_5.png	(from https://www.universe.com/clubs)
08:20:44	121815/121815	---M--	200	added ('OK')	image/png	etag:%221f7966c4802756238d606abf74c01561%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809addf11fce3db0bf072ea_3.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809addf11fce3db0bf072ea_3.png	(from https://www.universe.com/clubs)
08:20:44	59452/59452	---M--	200	added ('OK')	image/png	etag:%2287fd7872993c958010bfa0d77cec2313%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809addfff3244c4c3609fb7_6.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809addfff3244c4c3609fb7_6.png	(from https://www.universe.com/clubs)
08:20:45	169675/169675	---M--	200	added ('OK')	image/png	etag:%2270d3ae618e61351680421684b1885ace%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809addfd9892484a863c6f6_4.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809addfd9892484a863c6f6_4.png	(from https://www.universe.com/clubs)
08:20:45	0/0	---MC-	404	error ('Not%20Found')	#<Mime::NullType:0x00007dc4a74e7cc8>	date:Mon,%2014%20Jul%202025%2007:20:46%20GMT	https://www.universe.com/%22https://cdn.prod.website-files.com/64628d0a55b289f26f93662f%2F6809aeef8b8009b34b22c3a6_Emma%20-%20Universe-poster-00001.jpg%22	C:/My%20Web%20Sites/event/www.universe.com/_https_/cdn.prod.website-files.com/64628d0a55b289f26f93662f/6809aeef8b8009b34b22c3a6_Emma%20-%20Universe-poster-00001.jpg_	(from https://www.universe.com/clubs)
08:20:46	286098/286098	---M--	200	added ('OK')	image/png	etag:%22320edaa2522039f65e427eca86e8775a%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe6e33054f6d3f723c20c1_Frame%202121452618%20(1).png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/67fe6e33054f6d3f723c20c1_Frame%202121452618%20(1).png	(from https://www.universe.com/clubs)
08:20:46	5334/5334	---M--	200	added ('OK')	image/png	etag:%2203c2188cb854a582597bd696530f63e5%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/681b63e0cff993faa48cd259_soul%20mama%20logo%20white%201.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/681b63e0cff993faa48cd259_soul%20mama%20logo%20white%201.png	(from https://www.universe.com/clubs)
08:20:46	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:20:47%20GMT	https://www.universe.com/help/find_tickets	C:/My%20Web%20Sites/event/www.universe.com/help/find_tickets	(from https://www.universe.com/discover)
08:20:46	217262/217262	---M--	200	added ('OK')	image/png	etag:%22f85c246326dab80fca66435784848a62%22	https://cdn.prod.website-files.com/64628d0a55b289f26f93662f/68246a58a799aca23a921f77_apple%20wallet%20emmma%202.png	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f93662f/68246a58a799aca23a921f77_apple%20wallet%20emmma%202.png	(from https://www.universe.com/clubs)
08:20:47	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:20:48%20GMT	https://www.universe.com/help/contact_organizer	C:/My%20Web%20Sites/event/www.universe.com/help/contact_organizer	(from https://www.universe.com/discover)
08:20:47	145/145	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Jul%202025%2007:20:48%20GMT	https://www.universe.com/help/get_refund	C:/My%20Web%20Sites/event/www.universe.com/help/get_refund	(from https://www.universe.com/discover)
08:20:47	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.cb.delayed	(from https://www.universe.com/discover)
08:20:47	0/-1	---M--	302	error ('')			https://www.universe.com/help	C:/My%20Web%20Sites/event/www.universe.com/help.cc.delayed	(from https://www.universe.com/discover)
08:20:47	2487/2487	---MCZ	200	added ('OK')	text/html	etag:%225544c272fefc6d685470af84fffbb2ee%22	https://www.universe.com/events/hilltap-festival-tickets-NDW9JB	C:/My%20Web%20Sites/event/www.universe.com/events/hilltap-festival-tickets-NDW9JB.html	(from https://www.universe.com/discover)
08:20:48	1069027/1069027	---M--	200	added ('OK')	image/jpeg	etag:%22374d43de0405075fc600f60425c545ae%22	https://cdn.prod.website-files.com/64628d0a55b289f26f936654/686bfd30865904be130f681b_hilltap%20festival.jpg	C:/My%20Web%20Sites/event/cdn.prod.website-files.com/64628d0a55b289f26f936654/686bfd30865904be130f681b_hilltap%20festival.jpg	(from https://www.universe.com/discover)
08:20:48	2487/2487	---MCZ	200	added ('OK')	text/html	etag:%225544c272fefc6d685470af84fffbb2ee%22	https://www.universe.com/events/double-header-port-melbourne-vs-casey-demons-northern-bullants-vflw-vfl-tickets-2N67LF?ref=universe-discover	C:/My%20Web%20Sites/event/www.universe.com/events/double-header-port-melbourne-vs-casey-demons-northern-bullants-vflw-vfl-tickets-2N67LFb367.html	(from https://www.universe.com/discover)
